locality,house_size,n_bedroom,n_bathroom,n_room,sale_cond,park_facil,utility_avail,street,mzzone,sales_price,built_year,age,buildtype_Commercial,buildtype_House,buildtype_Others
4,1550,2,1,4,1,1,1,3,1,13129341,1990,14,1,0,0
5,1830,3,2,5,5,1,4,3,4,17291017,1996,14,1,0,0
1,1435,2,2,4,3,1,2,3,6,10289679,1978,33,0,1,0
4,1729,2,1,4,1,1,1,2,4,11097459,2005,5,0,0,1
7,1572,1,1,4,5,1,4,3,6,21730938,1989,18,1,0,0
3,1145,1,1,3,5,1,3,3,4,14869088,1995,16,1,0,0
3,1043,1,1,3,3,1,1,1,4,8608519,1984,30,0,0,1
1,1332,1,1,3,4,0,3,2,6,8748929,1965,44,0,0,1
1,608,1,1,2,2,1,1,1,3,6535181,1996,15,1,0,0
2,676,1,1,2,1,1,3,1,3,8736484,1980,31,1,0,0
4,1685,2,1,4,5,1,2,3,4,11637327,1974,36,0,0,1
2,658,1,1,2,5,0,2,3,2,6357660,1968,39,0,0,1
3,1008,1,1,3,5,0,2,2,5,9189606,1975,32,0,0,1
6,1924,2,1,5,2,0,1,1,6,14178461,1979,31,0,0,1
5,2112,3,2,5,5,0,3,3,4,17912656,1996,13,1,0,0
3,917,1,1,3,4,1,3,3,4,12306099,1972,37,1,0,0
1,1353,2,2,4,3,1,1,1,5,8942552,2002,8,0,0,1
6,1694,1,1,4,3,1,4,2,5,14757719,1990,20,0,0,1
6,1625,1,1,4,5,1,4,1,4,19140335,1964,43,1,0,0
6,1882,2,1,5,4,1,4,1,5,15573762,2008,5,0,0,1
7,1924,2,1,5,4,1,4,1,6,22986067,1990,23,1,0,0
3,894,1,1,3,3,0,2,1,6,11317696,1984,28,1,0,0
1,904,1,1,3,4,1,3,1,5,7213013,1971,40,0,0,1
2,1279,2,2,4,5,0,2,3,4,10292349,1976,34,0,1,0
4,1547,2,1,4,3,0,1,3,6,10635482,1965,47,0,0,1
1,626,1,1,2,2,0,4,2,4,5366970,1985,25,0,1,0
7,1673,1,1,4,1,0,3,1,6,12739823,1970,44,0,0,1
3,1296,2,1,4,1,1,2,3,4,11181402,1999,14,0,0,1
5,2194,3,2,5,1,0,3,3,4,17729823,2002,6,1,0,0
5,1678,2,1,4,1,0,2,2,5,14333356,1995,16,1,0,0
3,702,1,1,2,5,1,1,1,6,8374237,1994,18,0,1,0
2,1067,1,1,3,1,1,1,1,4,8294742,1981,27,0,1,0
3,980,1,1,3,2,1,2,2,4,12344939,1985,25,1,0,0
5,1989,3,2,5,5,1,2,2,6,12584880,1989,20,0,1,0
3,1257,2,1,4,4,0,3,2,5,14312412,1979,35,1,0,0
3,1069,1,1,3,4,1,4,3,4,10493571,1993,21,0,0,1
1,606,1,1,2,3,0,2,1,5,6912682,1998,13,1,0,0
1,1449,2,2,4,1,1,2,3,5,9419775,1975,36,0,1,0
1,1154,1,1,3,2,0,3,2,6,8187320,1997,12,0,1,0
2,927,1,1,3,2,0,2,3,6,13215576,1978,33,1,0,0
1,1613,2,2,4,2,1,1,3,5,10688276,1979,31,0,0,1
4,1851,3,2,5,5,1,4,3,6,12497260,1953,55,0,1,0
4,1511,2,1,4,2,0,3,1,2,10963454,1962,45,1,0,0
5,1765,2,1,4,3,0,2,2,4,9861858,1983,29,0,0,1
1,1238,1,1,3,4,1,1,1,6,12043525,1994,17,1,0,0
3,934,1,1,3,2,1,1,3,4,8799343,1991,23,0,1,0
3,754,1,1,2,2,1,3,2,5,8052561,1977,36,0,1,0
7,1736,1,1,4,1,1,4,2,5,14605410,2002,10,0,0,1
3,980,1,1,3,3,1,2,3,4,8949118,1974,33,0,1,0
1,1299,1,1,3,5,0,3,2,3,9852118,1965,46,1,0,0
1,849,1,1,2,4,0,3,2,4,5963657,1974,36,0,0,1
5,1450,2,1,4,5,1,4,2,4,10723169,1989,21,0,0,1
7,1634,1,1,4,1,1,3,2,6,13354053,1982,31,0,1,0
1,1320,1,1,3,5,1,2,2,3,11580789,2004,6,1,0,0
3,769,1,1,2,5,1,1,1,4,7501284,2004,7,0,1,0
1,1150,1,1,3,1,1,3,3,3,7275244,1979,32,0,1,0
3,908,1,1,3,4,0,4,2,4,7773369,1971,36,0,0,1
1,1668,2,2,4,3,1,1,3,4,14292074,2003,6,1,0,0
5,1990,3,2,5,5,0,2,3,4,11120813,2002,6,0,1,0
6,1857,2,1,5,4,0,2,3,4,13900376,1978,35,0,0,1
5,2061,3,2,5,1,1,2,3,5,18388162,1995,14,1,0,0
5,1668,2,1,4,3,0,4,3,5,10767832,1997,11,0,1,0
5,1444,2,1,4,4,0,4,3,5,9675482,1984,26,0,1,0
3,1121,1,1,3,1,1,2,2,4,9389474,1985,29,0,0,1
5,1514,2,1,4,4,1,2,2,4,9556670,1985,23,0,1,0
3,1256,2,1,4,3,1,4,1,5,10415859,2004,4,0,1,0
1,672,1,1,2,3,1,2,1,4,6165176,1990,19,0,0,1
2,908,1,1,3,2,1,4,3,5,13649903,1971,37,1,0,0
1,1631,2,2,4,4,1,1,2,5,9891468,1992,18,0,1,0
2,1001,1,1,3,4,1,4,3,5,11070976,1972,37,0,0,1
4,1618,2,1,4,4,0,4,2,1,12012500,1958,48,1,0,0
5,2340,4,2,6,5,1,2,2,4,13802781,1991,20,0,0,1
1,1159,1,1,3,5,0,3,1,4,6512453,1962,50,0,0,1
4,1775,2,1,4,3,1,4,2,4,11627306,1986,25,0,0,1
3,1008,1,1,3,1,0,2,3,6,13183433,1991,19,1,0,0
4,1563,2,1,4,4,1,4,2,6,16385318,1998,12,1,0,0
5,1723,2,1,4,4,1,4,3,5,12031575,2005,6,0,1,0
4,1543,2,1,4,4,0,1,1,6,13532929,1959,47,1,0,0
3,1231,2,1,4,5,0,1,3,5,10702820,1978,29,0,0,1
7,1995,2,1,5,2,0,3,2,5,14664415,1981,32,0,0,1
5,2113,3,2,5,5,0,2,2,6,12999489,1982,28,0,0,1
7,1849,2,1,5,1,1,3,3,6,23276726,1990,24,1,0,0
3,1095,1,1,3,5,1,2,2,4,10401251,1999,12,0,0,1
1,1057,1,1,3,5,0,3,2,4,9271868,1965,46,1,0,0
1,841,1,1,2,1,1,3,3,3,6560764,1984,25,0,1,0
2,693,1,1,2,5,1,1,3,2,7223486,1977,34,0,1,0
6,1666,1,1,4,1,0,4,3,5,12446949,1988,24,0,1,0
7,1517,1,1,4,5,1,4,3,6,20689845,1967,43,1,0,0
6,1854,2,1,5,2,0,4,3,4,20557014,1965,43,1,0,0
2,789,1,1,2,3,0,4,2,1,8527268,1971,38,1,0,0
3,760,1,1,2,3,1,1,2,5,8538768,2005,4,0,1,0
3,1137,1,1,3,2,0,4,2,4,9242304,1997,11,0,0,1
6,1687,1,1,4,2,1,1,3,4,20531471,2001,13,1,0,0
1,984,1,1,3,2,1,3,1,2,5581084,1997,13,0,1,0
1,1662,2,2,4,3,0,4,3,4,13582205,1996,14,1,0,0
2,1065,1,1,3,5,0,3,2,3,9127102,1990,19,0,0,1
5,1621,2,1,4,2,0,2,2,6,10504036,1980,29,0,0,1
3,703,1,1,2,4,1,2,1,6,8544671,1989,21,0,0,1
3,1221,2,1,4,3,0,2,3,5,10324934,1980,34,0,0,1
5,1577,2,1,4,2,0,3,3,4,13967845,2000,11,1,0,0
3,989,1,1,3,4,1,3,2,6,11038488,2006,4,0,0,1
5,1368,2,1,4,5,1,4,3,5,11514420,1982,28,0,0,1
5,2365,4,2,6,2,1,3,2,5,19513567,1978,30,1,0,0
6,1525,1,1,4,4,0,4,2,5,18339520,1983,32,1,0,0
2,1180,1,1,3,5,1,3,2,3,9867465,1993,19,0,1,0
1,1122,1,1,3,3,0,3,3,3,7219934,1992,18,0,0,1
6,1775,1,1,4,1,1,4,2,4,20409562,1977,33,1,0,0
6,1877,2,1,5,2,0,4,1,5,13639348,1979,30,0,0,1
3,760,1,1,2,3,0,4,3,6,8646740,1990,17,0,1,0
5,2297,4,2,6,2,0,4,2,4,12171304,1992,17,0,0,1
1,787,1,1,2,1,1,2,3,5,8326199,2003,9,0,0,1
5,2317,4,2,6,3,0,3,2,4,11226809,1983,28,0,1,0
1,749,1,1,2,2,1,2,3,2,5566158,1975,34,0,1,0
4,1616,2,1,4,2,0,3,2,6,10303530,1995,14,0,1,0
2,1284,2,2,4,3,1,2,2,4,10369969,1987,25,0,1,0
3,756,1,1,2,3,1,1,1,6,10897224,1975,38,1,0,0
3,1238,2,1,4,4,0,1,2,6,9710390,1974,34,0,1,0
3,1236,2,1,4,3,1,3,2,4,9733183,1982,31,0,1,0
7,1664,1,1,4,4,0,4,2,6,13888001,1969,42,0,0,1
6,1537,1,1,4,4,0,3,2,6,19101819,1994,19,1,0,0
4,1731,2,1,4,1,0,3,2,4,14260443,1961,44,1,0,0
3,929,1,1,3,5,1,3,2,4,9236974,2006,4,0,1,0
3,786,1,1,2,4,0,1,3,6,8521418,1988,20,0,1,0
1,1370,2,2,4,5,1,3,2,4,9672765,1995,14,0,0,1
1,1685,2,2,4,3,0,3,3,2,7379652,1971,39,0,1,0
7,1549,1,1,4,5,0,2,2,6,12691798,1978,30,0,1,0
6,1539,1,1,4,5,1,1,2,4,19001228,1996,18,1,0,0
6,1898,2,1,5,3,0,2,1,6,13916654,1965,42,0,0,1
3,918,1,1,3,1,1,3,2,4,12209527,2002,5,1,0,0
3,774,1,1,2,3,1,4,2,6,9395721,1973,36,0,0,1
3,1072,1,1,3,1,0,4,3,4,12353708,1971,37,1,0,0
3,1239,2,1,4,5,1,1,3,4,11229326,1986,22,0,0,1
5,1362,2,1,4,5,0,2,3,4,12754077,1984,27,1,0,0
7,1785,1,1,4,1,1,2,3,5,14736537,1982,32,0,0,1
5,2181,3,2,5,2,1,2,3,5,12294256,1978,30,0,1,0
5,2033,3,2,5,3,1,2,2,6,13130224,1979,29,0,0,1
2,952,1,1,3,1,0,3,3,2,11132408,1987,23,1,0,0
3,1066,1,1,3,3,0,4,1,6,12877532,1985,30,1,0,0
3,1153,1,1,3,1,1,4,2,6,15067411,1978,30,1,0,0
4,1849,3,2,5,1,1,1,1,4,9933308,1996,15,0,1,0
1,1095,1,1,3,1,1,1,1,3,5784433,1977,32,0,1,0
2,1100,1,1,3,1,1,4,1,6,10632252,1976,33,0,0,1
2,1300,2,2,4,3,0,4,3,6,11494813,1984,27,0,1,0
7,1806,2,1,5,4,0,4,2,4,12418314,1979,32,0,1,0
6,1897,2,1,5,2,0,2,2,5,13280491,1995,12,0,1,0
3,1121,1,1,3,1,0,4,3,4,8636148,1984,23,0,1,0
2,985,1,1,3,1,0,2,2,5,12368116,1975,31,1,0,0
4,1782,2,1,4,3,1,4,3,2,10736383,1985,20,0,0,1
6,1582,1,1,4,5,0,1,2,4,17955530,1985,26,1,0,0
3,1225,2,1,4,3,1,2,1,5,10028999,2001,6,0,1,0
5,1727,2,1,4,5,1,3,3,6,12352973,1987,23,0,1,0
4,1712,2,1,4,5,1,1,2,5,16578273,1986,18,1,0,0
2,1089,1,1,3,2,1,3,1,3,8997829,1985,21,0,0,1
4,1532,2,1,4,2,0,1,2,3,12104774,1958,53,1,0,0
5,1301,1,1,3,3,1,4,3,4,10256030,1997,14,0,0,1
2,812,1,1,3,3,0,4,1,3,6587571,1978,30,0,0,1
3,863,1,1,3,2,0,4,3,5,8180996,1973,37,0,1,0
4,1686,2,1,4,4,1,3,1,6,10508728,1978,32,0,1,0
1,1332,1,1,3,4,0,3,2,6,11921131,1975,37,1,0,0
3,969,1,1,3,4,1,4,3,6,14125509,1975,37,1,0,0
2,1300,2,2,4,4,0,3,2,4,9493169,1975,35,0,1,0
1,593,1,1,2,4,1,1,3,1,5125998,1998,14,0,0,1
3,809,1,1,3,3,0,3,2,4,6823737,1975,36,0,1,0
1,1105,1,1,3,4,1,3,1,4,7946771,2004,7,0,0,1
1,542,1,1,2,4,0,2,2,1,3188283,1974,35,0,0,1
1,1608,2,2,4,3,0,1,3,6,9770644,1989,21,0,1,0
5,2271,4,2,6,3,0,3,3,4,18363695,1998,13,1,0,0
5,1915,3,2,5,1,0,4,3,4,10442812,2000,10,0,1,0
5,2152,3,2,5,1,0,3,2,6,17710210,1980,30,1,0,0
2,1068,1,1,3,5,0,2,2,2,7882774,1968,39,0,0,1
4,1810,3,2,5,4,0,4,2,4,9397550,1955,54,0,1,0
4,1939,3,2,5,5,1,2,1,1,10099999,1990,16,0,0,1
6,1905,2,1,5,3,0,1,1,6,21271432,1985,25,1,0,0
3,1057,1,1,3,3,1,4,1,4,8468249,1986,29,0,1,0
4,1920,3,2,5,2,1,3,2,5,17325651,1970,41,1,0,0
7,1577,1,1,4,3,0,2,3,5,12556305,2003,10,0,1,0
1,787,1,1,2,1,1,1,2,2,5540483,1996,16,0,0,1
7,1916,2,1,5,3,1,1,3,6,15318555,1978,34,0,1,0
5,1527,2,1,4,1,1,4,2,6,11360019,1986,22,0,0,1
3,1248,2,1,4,2,0,4,3,5,10156374,1994,20,0,1,0
4,1555,2,1,4,1,0,2,3,5,9183132,1963,44,0,1,0
5,2323,4,2,6,5,0,4,2,4,18703806,1985,27,1,0,0
3,961,1,1,3,3,1,4,2,5,9501844,1988,18,0,1,0
3,849,1,1,3,3,0,3,2,6,9167491,2003,11,0,0,1
4,1938,3,2,5,4,1,4,3,1,15915142,1979,25,1,0,0
3,1147,1,1,3,3,0,4,3,6,10619400,1973,40,0,0,1
6,1976,2,1,5,3,1,2,3,5,23833612,1994,14,1,0,0
1,973,1,1,3,1,0,1,2,5,7326002,2004,6,0,0,1
5,1472,2,1,4,1,1,4,3,6,12197399,2001,7,0,0,1
6,1689,1,1,4,4,0,4,2,6,13952607,1981,28,0,0,1
1,1208,1,1,3,2,1,4,2,6,12674496,1998,12,1,0,0
2,1268,2,2,4,4,0,4,1,6,11264923,1996,15,0,0,1
7,1640,1,1,4,1,0,3,1,4,10839286,1998,9,0,1,0
2,635,1,1,2,4,1,2,1,2,5893894,1993,16,0,1,0
4,1996,3,2,5,3,1,3,3,4,11873211,1984,26,0,1,0
5,2404,4,2,6,4,0,4,2,4,11592651,1987,21,0,1,0
4,1675,2,1,4,4,1,4,1,3,13916210,1959,51,1,0,0
3,797,1,1,2,4,0,2,1,5,7425843,1993,16,0,0,1
1,1256,1,1,3,1,0,1,2,2,5970294,1992,20,0,0,1
7,1938,2,1,5,4,1,1,3,4,23423844,2006,6,1,0,0
3,757,1,1,2,3,1,4,2,6,11952238,1978,34,1,0,0
1,520,1,1,2,1,0,1,2,5,5125393,1977,32,0,1,0
1,878,1,1,2,2,1,2,3,6,10989711,1987,23,1,0,0
2,927,1,1,3,3,1,1,3,1,11379601,1991,18,1,0,0
4,1751,2,1,4,1,1,4,2,5,10886899,1982,23,0,1,0
3,764,1,1,2,3,0,2,3,6,8849132,1982,30,0,0,1
4,1674,2,1,4,5,0,4,1,3,13831520,1985,24,1,0,0
4,1681,2,1,4,2,1,1,3,5,11262230,1993,14,0,1,0
6,1976,2,1,5,5,0,2,2,5,22546933,1978,31,1,0,0
6,1505,1,1,4,4,0,1,1,4,10015637,1987,21,0,1,0
1,888,1,1,2,4,0,4,2,5,6768948,1990,19,0,1,0
4,1680,2,1,4,2,1,1,1,1,7737173,2001,7,0,1,0
1,631,1,1,2,2,1,2,3,4,6896718,1987,23,0,0,1
3,1227,2,1,4,1,1,3,2,6,11110971,2007,5,0,1,0
1,1124,1,1,3,3,1,1,2,5,8234267,1971,41,0,0,1
6,1962,2,1,5,2,1,1,2,6,23302529,1977,30,1,0,0
3,1261,2,1,4,1,0,2,2,5,10117032,1997,12,0,0,1
3,1164,1,1,3,2,0,2,2,6,13669130,1968,40,1,0,0
5,1313,1,1,3,4,1,4,3,4,10073536,2003,6,0,1,0
7,1723,1,1,4,5,1,4,1,5,20706016,1971,39,1,0,0
2,1144,1,1,3,4,1,2,3,5,15583010,1970,37,1,0,0
4,1740,2,1,4,5,1,4,2,6,17559459,1987,23,1,0,0
3,1163,1,1,3,1,1,2,2,6,10911366,1978,31,0,0,1
3,708,1,1,2,1,0,2,3,6,8117703,1996,14,0,1,0
4,1855,3,2,5,1,0,4,2,2,7976208,1956,54,0,1,0
1,563,1,1,2,2,0,4,2,6,7521612,1963,48,1,0,0
6,1768,1,1,4,5,1,2,2,6,15358298,1971,38,0,0,1
1,943,1,1,3,1,1,3,2,2,6219108,2001,10,0,1,0
3,931,1,1,3,3,0,3,1,6,7881799,1972,36,0,1,0
3,1127,1,1,3,5,1,3,2,5,10118977,1974,36,0,1,0
5,1629,2,1,4,2,0,4,2,6,14831644,1981,28,1,0,0
6,1656,1,1,4,3,1,3,3,6,15651468,1991,17,0,0,1
7,1676,1,1,4,2,1,4,2,5,13531357,2003,11,0,1,0
3,856,1,1,3,5,0,2,3,5,8568048,1979,31,0,1,0
4,1663,2,1,4,5,1,4,1,4,15359851,1996,11,1,0,0
6,1905,2,1,5,5,1,1,2,4,13665708,1980,30,0,1,0
1,861,1,1,2,5,1,3,2,5,8748608,2004,7,0,0,1
3,1183,1,1,3,4,1,2,2,4,9993044,1982,30,0,0,1
1,1352,2,2,4,3,1,2,3,3,11516925,1968,43,1,0,0
6,1510,1,1,4,4,0,2,2,4,11557128,1972,39,0,0,1
3,987,1,1,3,1,1,3,2,6,10252379,1989,19,0,0,1
1,1245,1,1,3,3,1,4,2,3,8135759,1995,16,0,0,1
3,1144,1,1,3,2,0,2,1,4,7733533,2000,12,0,1,0
3,790,1,1,2,2,0,3,2,5,7140483,1977,34,0,1,0
5,1736,2,1,4,1,1,2,2,6,11893766,1986,23,0,0,1
4,1950,3,2,5,3,1,2,3,5,11829510,1966,45,0,1,0
5,2186,3,2,5,3,1,2,2,5,18939869,1993,18,1,0,0
2,843,1,1,3,4,0,1,2,6,8652135,1986,26,0,1,0
2,1022,1,1,3,5,0,3,3,4,9433845,1998,10,0,1,0
5,2397,4,2,6,4,0,3,2,4,12300528,1987,25,0,0,1
3,1083,1,1,3,1,0,1,3,6,9890719,1974,33,0,0,1
2,923,1,1,3,3,0,1,1,2,9380141,1977,34,1,0,0
6,1958,2,1,5,2,1,4,2,6,23631847,1986,25,1,0,0
2,631,1,1,2,1,1,2,3,5,8483266,1989,22,0,1,0
6,1829,2,1,5,4,0,1,1,6,20598604,1972,35,1,0,0
5,2228,4,2,6,5,0,3,2,6,12553236,1988,23,0,1,0
6,1969,2,1,5,5,1,1,3,4,15864394,1986,21,0,0,1
3,1128,1,1,3,2,0,4,3,5,10365167,1995,13,0,0,1
2,922,1,1,3,3,0,1,2,2,6674591,1973,37,0,0,1
3,1141,1,1,3,5,1,4,2,4,14425269,1994,16,1,0,0
4,1537,2,1,4,3,0,4,3,5,10367059,1997,9,0,1,0
2,720,1,1,2,5,1,1,2,5,11986970,1985,23,1,0,0
5,2175,3,2,5,4,0,2,2,5,12333030,2003,8,0,0,1
2,1152,1,1,3,5,1,2,1,1,8598124,1998,10,0,0,1
5,2278,4,2,6,5,1,3,2,5,13316988,1992,17,0,1,0
5,2460,4,2,6,1,1,3,2,5,20261651,2002,7,1,0,0
4,1940,3,2,5,4,1,4,3,5,18598419,1988,19,1,0,0
1,693,1,1,2,3,0,3,2,3,4951572,1981,29,0,0,1
3,966,1,1,3,4,0,4,3,5,9239032,2009,5,0,1,0
2,898,1,1,3,3,1,2,2,5,9724395,1999,12,0,1,0
2,918,1,1,3,3,0,4,3,1,10241972,1975,35,1,0,0
6,1918,2,1,5,4,0,1,1,4,20413854,1996,15,1,0,0
5,2333,4,2,6,4,0,2,2,4,18029655,1996,15,1,0,0
1,768,1,1,2,3,1,1,2,2,5083185,1982,28,0,1,0
3,783,1,1,2,1,1,4,3,5,9541244,2000,13,0,0,1
6,1661,1,1,4,3,0,4,2,6,12937737,1986,28,0,1,0
3,958,1,1,3,3,1,4,2,5,12947285,1981,34,1,0,0
2,1276,2,2,4,1,0,3,1,3,13320971,1997,12,1,0,0
5,1877,3,2,5,4,1,4,2,4,16527271,1986,23,1,0,0
6,1845,2,1,5,1,1,1,1,5,12559309,1971,44,0,1,0
5,1533,2,1,4,5,1,2,2,4,10050277,1990,20,0,1,0
3,1257,2,1,4,5,1,4,3,6,13262273,2007,5,0,0,1
1,1353,2,2,4,4,1,3,3,5,9556128,1979,31,0,1,0
4,1672,2,1,4,3,1,2,2,1,7895144,1963,44,0,1,0
3,1097,1,1,3,4,1,4,1,4,13300557,1992,15,1,0,0
5,1986,3,2,5,2,1,3,2,4,11055678,1991,20,0,1,0
3,1083,1,1,3,3,0,3,1,4,7449031,1980,27,0,1,0
3,1218,2,1,4,2,1,1,1,4,13501034,1976,35,1,0,0
7,1903,2,1,5,4,0,2,1,6,14720837,1982,28,0,0,1
3,860,1,1,3,2,1,2,3,5,12976235,2002,6,1,0,0
1,1003,1,1,3,5,0,3,1,1,6696347,1979,31,1,0,0
3,1078,1,1,3,2,1,4,1,5,13411641,1986,28,1,0,0
3,1133,1,1,3,3,1,4,1,5,10117599,1990,23,0,0,1
5,1494,2,1,4,3,0,4,2,6,9887897,1984,24,0,1,0
2,626,1,1,2,5,0,4,3,5,8516453,1974,32,0,0,1
3,719,1,1,2,5,0,1,2,6,7587419,1972,37,0,1,0
1,921,1,1,3,5,1,4,1,2,5983651,1979,33,0,0,1
7,1867,2,1,5,3,1,4,2,5,22956057,2004,8,1,0,0
3,1010,1,1,3,2,0,2,3,6,9124761,1971,36,0,1,0
1,1404,2,2,4,2,0,1,3,2,6924517,1997,13,0,1,0
1,1305,1,1,3,5,0,2,1,4,7051336,1973,38,0,0,1
1,1647,2,2,4,2,1,4,1,6,10853737,1995,15,0,0,1
1,1433,2,2,4,5,1,1,1,6,10411426,2004,6,0,0,1
3,925,1,1,3,4,0,1,3,6,9498738,1978,29,0,0,1
3,964,1,1,3,1,1,3,2,6,10529748,2004,8,0,0,1
1,571,1,1,2,5,0,3,2,6,8294475,1989,22,1,0,0
6,1828,2,1,5,4,0,4,1,4,12766500,1977,34,0,0,1
1,1595,2,2,4,4,1,2,1,6,9989135,1969,41,0,0,1
2,615,1,1,2,5,1,1,3,3,8024150,1980,28,0,0,1
3,919,1,1,3,5,1,3,2,5,12595831,1974,38,1,0,0
3,1018,1,1,3,5,1,4,3,6,11629753,1976,33,0,0,1
7,1578,1,1,4,2,0,3,1,6,18522257,1980,33,1,0,0
7,1660,1,1,4,3,0,4,2,6,14228863,1996,16,0,0,1
3,796,1,1,2,5,1,1,3,5,11971703,1972,39,1,0,0
5,2416,4,2,6,5,0,3,2,5,13576365,1989,20,0,0,1
3,760,1,1,2,3,1,2,1,6,8902564,1994,16,0,0,1
4,1767,2,1,4,2,0,4,1,3,13598372,1986,23,1,0,0
3,817,1,1,3,4,1,2,1,5,8114110,1991,20,0,1,0
2,630,1,1,2,5,1,3,2,5,8889749,2001,9,0,1,0
2,833,1,1,3,1,0,4,1,6,11724247,1998,10,1,0,0
3,740,1,1,2,1,0,2,1,5,9614994,2003,4,1,0,0
5,1520,2,1,4,2,0,3,3,5,14401038,1996,15,1,0,0
3,769,1,1,2,1,0,1,3,4,6550648,1977,34,0,1,0
6,1638,1,1,4,5,1,2,1,6,13185991,1985,27,0,1,0
4,1857,3,2,5,3,1,3,1,5,16978075,1998,8,1,0,0
1,924,1,1,3,5,1,4,3,6,9578814,1976,34,0,0,1
2,600,1,1,2,4,1,1,1,4,7045108,1991,17,0,0,1
4,1964,3,2,5,3,0,4,3,3,9804811,1966,44,0,1,0
6,1914,2,1,5,1,1,1,3,5,14275916,1978,33,0,1,0
6,1678,1,1,4,4,1,2,1,5,13995834,1993,17,0,0,1
1,758,1,1,2,5,1,3,3,4,7337925,1972,38,0,1,0
1,1110,1,1,3,4,0,4,1,5,7285475,1988,24,0,0,1
4,1782,2,1,4,4,1,3,1,6,12196550,2004,7,0,0,1
2,1282,2,2,4,3,1,3,3,1,9652972,1970,38,0,0,1
3,913,1,1,3,4,1,1,3,6,9890821,1978,34,0,1,0
4,1545,2,1,4,2,0,1,2,3,8807254,1991,19,0,0,1
3,971,1,1,3,1,0,3,3,5,12460210,1989,19,1,0,0
2,605,1,1,2,3,1,3,1,2,5934030,1981,27,0,0,1
3,1014,1,1,3,5,1,3,2,5,9534540,1971,35,0,1,0
3,982,1,1,3,1,0,1,3,6,13171747,1997,10,1,0,0
4,1651,2,1,4,2,1,4,2,2,14196346,1996,16,1,0,0
1,1288,1,1,3,1,0,3,1,3,5178126,1968,43,0,1,0
4,1661,2,1,4,1,1,3,1,6,11030874,1976,28,0,0,1
4,1578,2,1,4,2,1,1,1,5,10096351,1982,29,0,0,1
5,1937,3,2,5,2,1,4,2,6,13600324,2004,6,0,0,1
1,1403,2,2,4,1,0,3,1,3,5634808,1966,44,0,1,0
2,968,1,1,3,5,1,1,3,5,11005860,1971,37,0,0,1
1,1628,2,2,4,4,0,2,3,2,7658186,1968,44,0,0,1
2,1287,2,2,4,2,1,4,2,2,14709195,1995,14,1,0,0
1,1438,2,2,4,3,0,1,1,4,7053637,1972,38,0,0,1
1,1351,2,2,4,1,1,4,1,2,6522414,1965,44,0,0,1
3,956,1,1,3,5,1,4,3,5,10364515,1990,19,0,1,0
2,1177,1,1,3,5,1,1,3,4,11218954,2000,7,0,1,0
3,774,1,1,2,1,0,1,2,4,6129529,1980,31,0,1,0
1,1207,1,1,3,2,0,4,1,4,6331910,1977,33,0,1,0
5,1561,2,1,4,3,0,2,2,5,14123737,2004,6,1,0,0
1,1156,1,1,3,5,0,4,3,3,10569119,2003,7,1,0,0
5,1852,3,2,5,2,0,3,2,6,16637155,1997,13,1,0,0
3,1190,1,1,3,3,0,4,2,4,13111757,1974,33,1,0,0
4,1823,3,2,5,5,1,3,3,3,10803163,1963,44,0,1,0
4,1527,2,1,4,1,0,3,2,2,8133101,2000,12,0,0,1
1,581,1,1,2,2,1,1,3,3,7693994,1997,12,1,0,0
1,519,1,1,2,1,1,2,1,5,7230526,1989,20,1,0,0
1,1290,1,1,3,4,1,1,3,6,10084145,1983,27,0,1,0
3,1274,2,1,4,4,1,1,1,4,9558735,1996,11,0,1,0
3,1041,1,1,3,2,1,3,3,6,14420291,1970,40,1,0,0
1,908,1,1,3,3,0,4,2,2,4581865,1967,44,0,1,0
1,1525,2,2,4,5,1,4,2,3,13041263,2003,7,1,0,0
4,1984,3,2,5,2,0,4,1,5,10688250,1956,50,0,0,1
1,1537,2,2,4,5,0,1,2,5,12811575,1982,28,1,0,0
4,1806,3,2,5,1,1,4,2,6,11353180,1963,41,0,1,0
2,1152,1,1,3,3,0,2,1,6,10228221,1997,12,0,0,1
3,1288,2,1,4,1,1,2,3,6,16315432,1980,30,1,0,0
1,730,1,1,2,2,0,1,2,2,5541602,1965,46,1,0,0
4,1730,2,1,4,2,0,3,2,6,11189285,1979,26,0,0,1
3,845,1,1,3,2,0,3,2,5,11132826,1991,23,1,0,0
4,1776,2,1,4,2,0,1,3,4,15428317,1998,11,1,0,0
3,913,1,1,3,3,1,3,2,6,13473238,1990,19,1,0,0
3,1124,1,1,3,4,0,3,2,4,8540660,1968,40,0,0,1
1,766,1,1,2,1,0,2,1,2,4998048,1967,44,1,0,0
1,665,1,1,2,3,0,2,2,4,7233923,1994,16,1,0,0
3,762,1,1,2,2,0,4,1,4,6222560,1970,40,0,0,1
4,1833,3,2,5,4,1,1,3,4,11413657,2003,8,0,1,0
3,944,1,1,3,2,0,3,2,5,12095050,2002,10,1,0,0
6,1754,1,1,4,2,0,3,2,4,12581994,1967,45,0,0,1
3,875,1,1,3,3,1,3,2,5,12312106,1995,18,1,0,0
1,1392,2,2,4,5,1,2,1,6,8957673,1969,43,0,1,0
7,1853,2,1,5,2,1,2,1,6,14176271,1996,12,0,1,0
4,1576,2,1,4,4,1,2,3,6,11489396,1981,31,0,1,0
